#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
            61 -1.116800e-02 -8.802623e-04  1.443894e-03
            62 -3.410667e-03 -9.210753e-04  1.421182e-03
            63  2.164000e-02 -5.629630e-04  1.443037e-03
            64  2.060000e-02 -2.322917e-04  1.457884e-03
            65  7.221333e-03 -1.176205e-04  1.439958e-03
            66 -1.160800e-02 -2.917172e-04  1.428626e-03
            67 -1.010667e-02 -4.382090e-04  1.414794e-03
            68  2.237333e-03 -3.988627e-04  1.394535e-03
            69 -1.637333e-02 -6.303768e-04  1.393410e-03
            70  8.461333e-03 -5.004952e-04  1.379544e-03
            71  8.298667e-03 -3.765634e-04  1.365669e-03
            72 -7.906667e-03 -4.811481e-04  1.350700e-03
            73 -1.852800e-02 -7.283653e-04  1.354632e-03
            74 -1.961333e-02 -9.835676e-04  1.360153e-03
            75 -1.207200e-02 -1.131413e-03  1.350029e-03
            76 -6.618667e-03 -1.203614e-03  1.334195e-03
            77 -7.826667e-03 -1.289628e-03  1.319637e-03
            78 -4.418667e-03 -1.329744e-03  1.303328e-03
            79  7.653333e-04 -1.303224e-03  1.287100e-03
            80 -1.109867e-02 -1.425667e-03  1.276822e-03
            81  1.229333e-03 -1.392889e-03  1.261480e-03
            82 -5.816000e-03 -1.446829e-03  1.247249e-03
            83  1.457333e-02 -1.253815e-03  1.247067e-03
            84 -1.141867e-02 -1.374825e-03  1.238078e-03
            85 -2.533333e-03 -1.388455e-03  1.223587e-03
            86 -9.546667e-04 -1.383411e-03  1.209370e-03
            87 -2.130667e-03 -1.392000e-03  1.195500e-03
            88 -1.166133e-02 -1.508697e-03  1.187596e-03
            89 -4.968000e-03 -1.547566e-03  1.174888e-03
            90  1.088267e-02 -1.409452e-03  1.169924e-03
            91 -9.440000e-03 -1.497700e-03  1.160391e-03
            92 -7.549333e-03 -1.563478e-03  1.149641e-03
            93 -1.211733e-02 -1.676961e-03  1.142867e-03
            94 -4.240000e-03 -1.704227e-03  1.131034e-03
            95  6.826667e-04 -1.679102e-03  1.119407e-03
            96 -3.384000e-03 -1.696861e-03  1.107887e-03
            97 -1.485867e-02 -1.832550e-03  1.104744e-03
            98  3.538667e-03 -1.777741e-03  1.094830e-03
            99 -1.382400e-02 -1.899421e-03  1.090512e-03
           100 -3.336000e-03 -1.913787e-03  1.079701e-03
