Iteration Mean StdDeviation
1006 35.5966 5.80648
1007 35.5798 5.4859
1008 35.5517 5.40913
1009 35.5781 5.5105
1010 35.6358 6.30018
1011 35.9151 5.89987
1012 35.4378 6.03609
1013 35.8368 5.68827
1014 36.0243 5.63363
1015 36.0474 5.43225
1016 35.578 5.45422
1017 35.4013 6.06146
1018 35.535 5.55018
1019 35.5851 5.66171
1020 35.3812 5.42046
1021 35.6774 5.71156
1022 36.0961 6.25637
1023 36.0581 6.06198
1024 35.9825 6.41432
1025 35.7734 6.0603
1026 35.6383 5.78183
1027 35.4076 5.91354
1028 35.7377 6.05874
1029 35.5347 6.24929
1030 35.7609 5.96037
1031 35.916 5.4037
1032 35.646 6.02473
1033 35.4493 6.22115
1034 35.7256 6.29633
1035 35.3215 6.26507
1036 35.7086 5.64312
1037 35.9475 5.35195
1038 35.8551 5.39654
1039 35.7221 5.09018
1040 35.2643 4.98666
1041 35.3827 5.58675
1042 35.929 5.34389
1043 35.6819 5.93989
1044 35.6245 5.4591
1045 36.3433 5.47744
1046 36.157 5.37627
1047 36.0064 5.42367
1048 36.1738 6.12854
1049 36.3136 5.47144
1050 36.242 5.44872
1051 35.9739 5.55093
1052 36.1627 5.55458
1053 36.0787 5.55235
1054 36.0434 5.38909
1055 36.0687 4.89589
1056 35.777 5.17011
1057 35.7243 5.51712
1058 35.9566 6.02823
1059 36.2096 6.25314
1060 36.3922 5.26052
1061 36.2471 6.05094
1062 36.2957 5.5958
1063 36.039 5.75596
1064 35.993 6.1682
1065 35.5794 6.48387
1066 35.7028 6.61363
1067 35.2348 6.83804
1068 35.2526 6.97945
1069 35.2712 6.69374
1070 35.0899 6.80388
1071 35.5064 5.94702
1072 35.5769 5.82983
1073 35.9944 5.54243
1074 35.6412 5.62236
1075 35.4172 5.9974
1076 35.4613 5.85207
1077 35.5791 5.74751
1078 36.5153 5.89052
1079 36.2557 6.32041
1080 36.0423 6.23579
1081 36.271 6.54402
1082 36.862 6.43328
1083 36.3829 6.36046
1084 36.217 6.59003
1085 36.1559 5.97669
1086 36.2619 6.02639
1087 36.0669 6.45814
1088 36.0216 6.21349
1089 35.3696 6.13129
1090 34.8747 6.55778
1091 34.7664 6.61848
1092 34.6407 6.62084
1093 34.771 5.70943
1094 35.2813 5.33301
1095 35.051 5.13535
1096 35.3728 5.63831
1097 35.7539 5.446
1098 35.9797 6.17977
1099 35.4668 5.98817
1100 35.3711 5.85116
1101 34.998 5.59357
1102 35.3091 5.76495
1103 35.1045 5.88126
1104 34.8408 5.52701
1105 34.9248 6.04068
1106 35.3666 6.54088
1107 35.1874 6.99916
1108 34.9504 6.88243
1109 35.23 6.30205
1110 35.539 5.88732
1111 35.8705 5.97897
1112 35.1532 6.21733
1113 35.4506 5.92016
1114 35.2604 5.89692
1115 35.2914 5.82597
1116 34.3428 5.36114
1117 34.4245 5.49733
1118 34.4947 5.99603
1119 35.0037 5.60539
1120 35.4858 5.37119
1121 35.3421 5.8441
1122 35.8438 4.94828
1123 35.6177 5.4423
1124 35.2742 5.90694
1125 35.0816 5.92455
1126 35.2939 5.8051
1127 35.6536 5.85553
1128 35.7507 6.24557
1129 35.5793 5.83158
1130 35.2404 5.8153
1131 35.522 5.94033
1132 35.433 5.29912
1133 35.6205 5.90953
1134 35.1106 5.53125
1135 35.2843 5.20963
1136 35.316 5.78769
1137 35.2271 5.92287
1138 35.4952 5.90441
1139 35.0723 6.23535
1140 35.5315 5.62074
1141 35.5813 6.06654
1142 36.5239 6.44296
1143 36.1871 6.44382
1144 36.116 6.3543
1145 36.1451 6.63539
