#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
            83  4.071467e-02 -3.509687e-03  3.595045e-03
            84 -1.809600e-02 -3.683333e-03  3.556438e-03
            85  1.105600e-02 -3.509929e-03  3.518822e-03
            86 -1.810667e-03 -3.490171e-03  3.477961e-03
            87 -5.653333e-02 -4.099862e-03  3.491016e-03
            88 -4.309867e-02 -4.543030e-03  3.479360e-03
            89 -2.704533e-02 -4.795865e-03  3.449441e-03
            90  1.111200e-02 -4.619111e-03  3.415639e-03
            91 -1.199200e-02 -4.700132e-03  3.379065e-03
            92  1.943733e-02 -4.437768e-03  3.352506e-03
            93 -6.666667e-04 -4.397219e-03  3.316703e-03
            94  1.277600e-02 -4.214525e-03  3.286447e-03
            95  5.618667e-03 -4.111018e-03  3.253482e-03
            96  1.759200e-02 -3.884944e-03  3.227437e-03
            97 -3.769867e-02 -4.233540e-03  3.212935e-03
            98 -2.424000e-02 -4.437687e-03  3.186629e-03
            99 -2.219200e-02 -4.617024e-03  3.159483e-03
           100  1.677867e-02 -4.403067e-03  3.135124e-03
